,Unnamed: 0,CustomerID,ProductID,Quantity,Price,TransactionDate,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,MarketingPromotion
68525,68525,,,,,,,,,,No
68526,68526,,,,,,,,,,No
68527,68527,,,,,,,,,,No
68528,68528,,,,,,,,,,No
68529,68529,,,,,,,,,,No
68530,68530,,,,,,,,,,No
68531,68531,,,,,,,,,,No
68532,68532,,,,,,,,,,No
68533,68533,,,,,,,,,,No
68534,68534,,,,,,,,,,No
68535,68535,,,,,,,,,,No
68536,68536,,,,,,,,,,No
68537,68537,,,,,,,,,,No
68538,68538,,,,,,,,,,No
68539,68539,,,,,,,,,,No
68540,68540,,,,,,,,,,No
68541,68541,,,,,,,,,,No
68542,68542,,,,,,,,,,No
68543,68543,,,,,,,,,,No
68544,68544,,,,,,,,,,No
68545,68545,,,,,,,,,,No
68546,68546,,,,,,,,,,No
68547,68547,,,,,,,,,,No
68548,68548,,,,,,,,,,No
68549,68549,,,,,,,,,,No
68550,68550,,,,,,,,,,No
68551,68551,,,,,,,,,,No
68552,68552,,,,,,,,,,No
68553,68553,,,,,,,,,,No
68554,68554,,,,,,,,,,No
68555,68555,,,,,,,,,,No
68556,68556,,,,,,,,,,No
68557,68557,,,,,,,,,,No
68558,68558,,,,,,,,,,No
68559,68559,,,,,,,,,,No
68560,68560,,,,,,,,,,No
68561,68561,,,,,,,,,,No
68562,68562,,,,,,,,,,No
68563,68563,,,,,,,,,,No
68564,68564,,,,,,,,,,No
68565,68565,,,,,,,,,,No
68566,68566,,,,,,,,,,No
68567,68567,,,,,,,,,,No
68568,68568,,,,,,,,,,No
68569,68569,,,,,,,,,,No
68570,68570,,,,,,,,,,No
68571,68571,,,,,,,,,,No
68572,68572,,,,,,,,,,No
68573,68573,,,,,,,,,,No
68574,68574,,,,,,,,,,No
68575,68575,,,,,,,,,,No
68576,68576,,,,,,,,,,No
68577,68577,,,,,,,,,,No
68578,68578,,,,,,,,,,No
68579,68579,,,,,,,,,,No
68580,68580,,,,,,,,,,No
68581,68581,,,,,,,,,,No
68582,68582,,,,,,,,,,No
68583,68583,,,,,,,,,,No
68584,68584,,,,,,,,,,No
68585,68585,,,,,,,,,,No
68586,68586,,,,,,,,,,No
68587,68587,,,,,,,,,,No
68588,68588,,,,,,,,,,No
68589,68589,,,,,,,,,,No
68590,68590,,,,,,,,,,No
68591,68591,,,,,,,,,,No
68592,68592,,,,,,,,,,No
68593,68593,,,,,,,,,,No
68594,68594,,,,,,,,,,No
68595,68595,,,,,,,,,,No
68596,68596,,,,,,,,,,No
68597,68597,,,,,,,,,,No
68598,68598,,,,,,,,,,No
68599,68599,,,,,,,,,,No
68600,68600,,,,,,,,,,No
68601,68601,,,,,,,,,,No
68602,68602,,,,,,,,,,No
68603,68603,,,,,,,,,,No
68604,68604,,,,,,,,,,No
68605,68605,,,,,,,,,,No
68606,68606,,,,,,,,,,No
68607,68607,,,,,,,,,,No
68608,68608,,,,,,,,,,No
68609,68609,,,,,,,,,,No
68610,68610,,,,,,,,,,No
68611,68611,,,,,,,,,,No
68612,68612,,,,,,,,,,No
68613,68613,,,,,,,,,,No
68614,68614,,,,,,,,,,No
68615,68615,,,,,,,,,,No
68616,68616,,,,,,,,,,No
68617,68617,,,,,,,,,,No
68618,68618,,,,,,,,,,No
68619,68619,,,,,,,,,,No
68620,68620,,,,,,,,,,No
68621,68621,,,,,,,,,,No
68622,68622,,,,,,,,,,No
68623,68623,,,,,,,,,,No
68624,68624,,,,,,,,,,No
68625,68625,,,,,,,,,,No
68626,68626,,,,,,,,,,No
68627,68627,,,,,,,,,,No
68628,68628,,,,,,,,,,No
68629,68629,,,,,,,,,,No
68630,68630,,,,,,,,,,No
68631,68631,,,,,,,,,,No
68632,68632,,,,,,,,,,No
68633,68633,,,,,,,,,,No
68634,68634,,,,,,,,,,No
68635,68635,,,,,,,,,,No
68636,68636,,,,,,,,,,No
68637,68637,,,,,,,,,,No
68638,68638,,,,,,,,,,No
68639,68639,,,,,,,,,,No
68640,68640,,,,,,,,,,No
68641,68641,,,,,,,,,,No
68642,68642,,,,,,,,,,No
68643,68643,,,,,,,,,,No
68644,68644,,,,,,,,,,No
68645,68645,,,,,,,,,,No
68646,68646,,,,,,,,,,No
68647,68647,,,,,,,,,,No
68648,68648,,,,,,,,,,No
68649,68649,,,,,,,,,,No
68650,68650,,,,,,,,,,No
68651,68651,,,,,,,,,,No
68652,68652,,,,,,,,,,No
68653,68653,,,,,,,,,,No
68654,68654,,,,,,,,,,No
68655,68655,,,,,,,,,,No
68656,68656,,,,,,,,,,No
68657,68657,,,,,,,,,,No
68658,68658,,,,,,,,,,No
68659,68659,,,,,,,,,,No
68660,68660,,,,,,,,,,No
68661,68661,,,,,,,,,,No
68662,68662,,,,,,,,,,No
68663,68663,,,,,,,,,,No
68664,68664,,,,,,,,,,No
68665,68665,,,,,,,,,,No
68666,68666,,,,,,,,,,No
68667,68667,,,,,,,,,,No
68668,68668,,,,,,,,,,No
68669,68669,,,,,,,,,,No
68670,68670,,,,,,,,,,No
68671,68671,,,,,,,,,,No
68672,68672,,,,,,,,,,No
68673,68673,,,,,,,,,,No
68674,68674,,,,,,,,,,No
68675,68675,,,,,,,,,,No
68676,68676,,,,,,,,,,No
68677,68677,,,,,,,,,,No
68678,68678,,,,,,,,,,No
68679,68679,,,,,,,,,,No
68680,68680,,,,,,,,,,No
68681,68681,,,,,,,,,,No
68682,68682,,,,,,,,,,No
68683,68683,,,,,,,,,,No
68684,68684,,,,,,,,,,No
68685,68685,,,,,,,,,,No
68686,68686,,,,,,,,,,No
68687,68687,,,,,,,,,,No
68688,68688,,,,,,,,,,No
68689,68689,,,,,,,,,,No
68690,68690,,,,,,,,,,No
68691,68691,,,,,,,,,,No
68692,68692,,,,,,,,,,No
68693,68693,,,,,,,,,,No
68694,68694,,,,,,,,,,No
68695,68695,,,,,,,,,,No
68696,68696,,,,,,,,,,No
68697,68697,,,,,,,,,,No
68698,68698,,,,,,,,,,No
68699,68699,,,,,,,,,,No
68700,68700,,,,,,,,,,No
68701,68701,,,,,,,,,,No
68702,68702,,,,,,,,,,No
68703,68703,,,,,,,,,,No
68704,68704,,,,,,,,,,No
68705,68705,,,,,,,,,,No
68706,68706,,,,,,,,,,No
68707,68707,,,,,,,,,,No
68708,68708,,,,,,,,,,No
68709,68709,,,,,,,,,,No
68710,68710,,,,,,,,,,No
68711,68711,,,,,,,,,,No
68712,68712,,,,,,,,,,No
68713,68713,,,,,,,,,,No
68714,68714,,,,,,,,,,No
68715,68715,,,,,,,,,,No
68716,68716,,,,,,,,,,No
68717,68717,,,,,,,,,,No
68718,68718,,,,,,,,,,No
68719,68719,,,,,,,,,,No
68720,68720,,,,,,,,,,No
68721,68721,,,,,,,,,,No
68722,68722,,,,,,,,,,No
68723,68723,,,,,,,,,,No
68724,68724,,,,,,,,,,No
68725,68725,,,,,,,,,,No
68726,68726,,,,,,,,,,No
68727,68727,,,,,,,,,,No
68728,68728,,,,,,,,,,No
68729,68729,,,,,,,,,,No
68730,68730,,,,,,,,,,No
68731,68731,,,,,,,,,,No
68732,68732,,,,,,,,,,No
68733,68733,,,,,,,,,,No
68734,68734,,,,,,,,,,No
68735,68735,,,,,,,,,,No
68736,68736,,,,,,,,,,No
68737,68737,,,,,,,,,,No
68738,68738,,,,,,,,,,No
68739,68739,,,,,,,,,,No
68740,68740,,,,,,,,,,No
68741,68741,,,,,,,,,,No
68742,68742,,,,,,,,,,No
68743,68743,,,,,,,,,,No
68744,68744,,,,,,,,,,No
68745,68745,,,,,,,,,,No
68746,68746,,,,,,,,,,No
68747,68747,,,,,,,,,,No
68748,68748,,,,,,,,,,No
68749,68749,,,,,,,,,,No
68750,68750,,,,,,,,,,No
68751,68751,,,,,,,,,,No
68752,68752,,,,,,,,,,No
68753,68753,,,,,,,,,,No
68754,68754,,,,,,,,,,No
68755,68755,,,,,,,,,,No
68756,68756,,,,,,,,,,No
68757,68757,,,,,,,,,,No
68758,68758,,,,,,,,,,No
68759,68759,,,,,,,,,,No
68760,68760,,,,,,,,,,No
68761,68761,,,,,,,,,,No
68762,68762,,,,,,,,,,No
68763,68763,,,,,,,,,,No
68764,68764,,,,,,,,,,No
68765,68765,,,,,,,,,,No
68766,68766,,,,,,,,,,No
68767,68767,,,,,,,,,,No
68768,68768,,,,,,,,,,No
68769,68769,,,,,,,,,,No
68770,68770,,,,,,,,,,No
68771,68771,,,,,,,,,,No
68772,68772,,,,,,,,,,No
68773,68773,,,,,,,,,,No
68774,68774,,,,,,,,,,No
68775,68775,,,,,,,,,,No
68776,68776,,,,,,,,,,No
68777,68777,,,,,,,,,,No
68778,68778,,,,,,,,,,No
68779,68779,,,,,,,,,,No
68780,68780,,,,,,,,,,No
68781,68781,,,,,,,,,,No
68782,68782,,,,,,,,,,No
68783,68783,,,,,,,,,,No
68784,68784,,,,,,,,,,No
68785,68785,,,,,,,,,,No
68786,68786,,,,,,,,,,No
68787,68787,,,,,,,,,,No
68788,68788,,,,,,,,,,No
68789,68789,,,,,,,,,,No
68790,68790,,,,,,,,,,No
68791,68791,,,,,,,,,,No
68792,68792,,,,,,,,,,No
68793,68793,,,,,,,,,,No
68794,68794,,,,,,,,,,No
68795,68795,,,,,,,,,,No
68796,68796,,,,,,,,,,No
68797,68797,,,,,,,,,,No
68798,68798,,,,,,,,,,No
68799,68799,,,,,,,,,,No
68800,68800,,,,,,,,,,No
68801,68801,,,,,,,,,,No
68802,68802,,,,,,,,,,No
68803,68803,,,,,,,,,,No
68804,68804,,,,,,,,,,No
68805,68805,,,,,,,,,,No
68806,68806,,,,,,,,,,No
68807,68807,,,,,,,,,,No
68808,68808,,,,,,,,,,No
68809,68809,,,,,,,,,,No
68810,68810,,,,,,,,,,No
68811,68811,,,,,,,,,,No
68812,68812,,,,,,,,,,No
68813,68813,,,,,,,,,,No
68814,68814,,,,,,,,,,No
68815,68815,,,,,,,,,,No
68816,68816,,,,,,,,,,No
68817,68817,,,,,,,,,,No
68818,68818,,,,,,,,,,No
68819,68819,,,,,,,,,,No
68820,68820,,,,,,,,,,No
68821,68821,,,,,,,,,,No
68822,68822,,,,,,,,,,No
68823,68823,,,,,,,,,,No
68824,68824,,,,,,,,,,No
68825,68825,,,,,,,,,,No
68826,68826,,,,,,,,,,No
68827,68827,,,,,,,,,,No
68828,68828,,,,,,,,,,No
68829,68829,,,,,,,,,,No
68830,68830,,,,,,,,,,No
68831,68831,,,,,,,,,,No
68832,68832,,,,,,,,,,No
68833,68833,,,,,,,,,,No
68834,68834,,,,,,,,,,No
68835,68835,,,,,,,,,,No
68836,68836,,,,,,,,,,No
68837,68837,,,,,,,,,,No
68838,68838,,,,,,,,,,No
68839,68839,,,,,,,,,,No
68840,68840,,,,,,,,,,No
68841,68841,,,,,,,,,,No
68842,68842,,,,,,,,,,No
68843,68843,,,,,,,,,,No
68844,68844,,,,,,,,,,No
68845,68845,,,,,,,,,,No
68846,68846,,,,,,,,,,No
68847,68847,,,,,,,,,,No
68848,68848,,,,,,,,,,No
68849,68849,,,,,,,,,,No
68850,68850,,,,,,,,,,No
68851,68851,,,,,,,,,,No
68852,68852,,,,,,,,,,No
68853,68853,,,,,,,,,,No
68854,68854,,,,,,,,,,No
68855,68855,,,,,,,,,,No
68856,68856,,,,,,,,,,No
68857,68857,,,,,,,,,,No
68858,68858,,,,,,,,,,No
68859,68859,,,,,,,,,,No
68860,68860,,,,,,,,,,No
68861,68861,,,,,,,,,,No
68862,68862,,,,,,,,,,No
68863,68863,,,,,,,,,,No
68864,68864,,,,,,,,,,No
68865,68865,,,,,,,,,,No
68866,68866,,,,,,,,,,No
68867,68867,,,,,,,,,,No
68868,68868,,,,,,,,,,No
68869,68869,,,,,,,,,,No
68870,68870,,,,,,,,,,No
68871,68871,,,,,,,,,,No
68872,68872,,,,,,,,,,No
68873,68873,,,,,,,,,,No
68874,68874,,,,,,,,,,No
68875,68875,,,,,,,,,,No
68876,68876,,,,,,,,,,No
68877,68877,,,,,,,,,,No
68878,68878,,,,,,,,,,No
68879,68879,,,,,,,,,,No
68880,68880,,,,,,,,,,No
68881,68881,,,,,,,,,,No
68882,68882,,,,,,,,,,No
68883,68883,,,,,,,,,,No
68884,68884,,,,,,,,,,No
68885,68885,,,,,,,,,,No
68886,68886,,,,,,,,,,No
68887,68887,,,,,,,,,,No
68888,68888,,,,,,,,,,No
68889,68889,,,,,,,,,,No
68890,68890,,,,,,,,,,No
68891,68891,,,,,,,,,,No
68892,68892,,,,,,,,,,No
68893,68893,,,,,,,,,,No
68894,68894,,,,,,,,,,No
68895,68895,,,,,,,,,,No
68896,68896,,,,,,,,,,No
68897,68897,,,,,,,,,,No
68898,68898,,,,,,,,,,No
68899,68899,,,,,,,,,,No
68900,68900,,,,,,,,,,No
68901,68901,,,,,,,,,,No
68902,68902,,,,,,,,,,No
68903,68903,,,,,,,,,,No
68904,68904,,,,,,,,,,No
68905,68905,,,,,,,,,,No
68906,68906,,,,,,,,,,No
68907,68907,,,,,,,,,,No
68908,68908,,,,,,,,,,No
68909,68909,,,,,,,,,,No
68910,68910,,,,,,,,,,No
68911,68911,,,,,,,,,,No
68912,68912,,,,,,,,,,No
68913,68913,,,,,,,,,,No
68914,68914,,,,,,,,,,No
68915,68915,,,,,,,,,,No
68916,68916,,,,,,,,,,No
68917,68917,,,,,,,,,,No
68918,68918,,,,,,,,,,No
68919,68919,,,,,,,,,,No
68920,68920,,,,,,,,,,No
68921,68921,,,,,,,,,,No
68922,68922,,,,,,,,,,No
68923,68923,,,,,,,,,,No
68924,68924,,,,,,,,,,No
68925,68925,,,,,,,,,,No
68926,68926,,,,,,,,,,No
68927,68927,,,,,,,,,,No
68928,68928,,,,,,,,,,No
68929,68929,,,,,,,,,,No
68930,68930,,,,,,,,,,No
68931,68931,,,,,,,,,,No
68932,68932,,,,,,,,,,No
68933,68933,,,,,,,,,,No
68934,68934,,,,,,,,,,No
68935,68935,,,,,,,,,,No
68936,68936,,,,,,,,,,No
68937,68937,,,,,,,,,,No
68938,68938,,,,,,,,,,No
68939,68939,,,,,,,,,,No
68940,68940,,,,,,,,,,No
68941,68941,,,,,,,,,,No
68942,68942,,,,,,,,,,No
68943,68943,,,,,,,,,,No
68944,68944,,,,,,,,,,No
68945,68945,,,,,,,,,,No
68946,68946,,,,,,,,,,No
68947,68947,,,,,,,,,,No
68948,68948,,,,,,,,,,No
68949,68949,,,,,,,,,,No
68950,68950,,,,,,,,,,No
68951,68951,,,,,,,,,,No
68952,68952,,,,,,,,,,No
68953,68953,,,,,,,,,,No
68954,68954,,,,,,,,,,No
68955,68955,,,,,,,,,,No
68956,68956,,,,,,,,,,No
68957,68957,,,,,,,,,,No
68958,68958,,,,,,,,,,No
68959,68959,,,,,,,,,,No
68960,68960,,,,,,,,,,No
68961,68961,,,,,,,,,,No
68962,68962,,,,,,,,,,No
68963,68963,,,,,,,,,,No
68964,68964,,,,,,,,,,No
68965,68965,,,,,,,,,,No
68966,68966,,,,,,,,,,No
68967,68967,,,,,,,,,,No
68968,68968,,,,,,,,,,No
68969,68969,,,,,,,,,,No
68970,68970,,,,,,,,,,No
68971,68971,,,,,,,,,,No
68972,68972,,,,,,,,,,No
68973,68973,,,,,,,,,,No
68974,68974,,,,,,,,,,No
68975,68975,,,,,,,,,,No
68976,68976,,,,,,,,,,No
68977,68977,,,,,,,,,,No
68978,68978,,,,,,,,,,No
68979,68979,,,,,,,,,,No
68980,68980,,,,,,,,,,No
68981,68981,,,,,,,,,,No
68982,68982,,,,,,,,,,No
68983,68983,,,,,,,,,,No
68984,68984,,,,,,,,,,No
68985,68985,,,,,,,,,,No
68986,68986,,,,,,,,,,No
68987,68987,,,,,,,,,,No
68988,68988,,,,,,,,,,No
68989,68989,,,,,,,,,,No
68990,68990,,,,,,,,,,No
68991,68991,,,,,,,,,,No
68992,68992,,,,,,,,,,No
68993,68993,,,,,,,,,,No
68994,68994,,,,,,,,,,No
68995,68995,,,,,,,,,,No
68996,68996,,,,,,,,,,No
68997,68997,,,,,,,,,,No
68998,68998,,,,,,,,,,No
68999,68999,,,,,,,,,,No
69000,69000,,,,,,,,,,No
69001,69001,,,,,,,,,,No
69002,69002,,,,,,,,,,No
69003,69003,,,,,,,,,,No
69004,69004,,,,,,,,,,No
69005,69005,,,,,,,,,,No
69006,69006,,,,,,,,,,No
69007,69007,,,,,,,,,,No
69008,69008,,,,,,,,,,No
69009,69009,,,,,,,,,,No
69010,69010,,,,,,,,,,No
69011,69011,,,,,,,,,,No
69012,69012,,,,,,,,,,No
69013,69013,,,,,,,,,,No
69014,69014,,,,,,,,,,No
69015,69015,,,,,,,,,,No
69016,69016,,,,,,,,,,No
69017,69017,,,,,,,,,,No
69018,69018,,,,,,,,,,No
69019,69019,,,,,,,,,,No
69020,69020,,,,,,,,,,No
69021,69021,,,,,,,,,,No
69022,69022,,,,,,,,,,No
69023,69023,,,,,,,,,,No
69024,69024,,,,,,,,,,No
69025,69025,,,,,,,,,,No
69026,69026,,,,,,,,,,No
69027,69027,,,,,,,,,,No
69028,69028,,,,,,,,,,No
69029,69029,,,,,,,,,,No
69030,69030,,,,,,,,,,No
69031,69031,,,,,,,,,,No
69032,69032,,,,,,,,,,No
69033,69033,,,,,,,,,,No
69034,69034,,,,,,,,,,No
69035,69035,,,,,,,,,,No
69036,69036,,,,,,,,,,No
69037,69037,,,,,,,,,,No
69038,69038,,,,,,,,,,No
69039,69039,,,,,,,,,,No
69040,69040,,,,,,,,,,No
69041,69041,,,,,,,,,,No
69042,69042,,,,,,,,,,No
69043,69043,,,,,,,,,,No
69044,69044,,,,,,,,,,No
69045,69045,,,,,,,,,,No
69046,69046,,,,,,,,,,No
69047,69047,,,,,,,,,,No
69048,69048,,,,,,,,,,No
69049,69049,,,,,,,,,,No
69050,69050,,,,,,,,,,No
69051,69051,,,,,,,,,,No
69052,69052,,,,,,,,,,No
69053,69053,,,,,,,,,,No
69054,69054,,,,,,,,,,No
69055,69055,,,,,,,,,,No
69056,69056,,,,,,,,,,No
69057,69057,,,,,,,,,,No
69058,69058,,,,,,,,,,No
69059,69059,,,,,,,,,,No
69060,69060,,,,,,,,,,No
69061,69061,,,,,,,,,,No
69062,69062,,,,,,,,,,No
69063,69063,,,,,,,,,,No
69064,69064,,,,,,,,,,No
69065,69065,,,,,,,,,,No
69066,69066,,,,,,,,,,No
69067,69067,,,,,,,,,,No
69068,69068,,,,,,,,,,No
69069,69069,,,,,,,,,,No
69070,69070,,,,,,,,,,No
69071,69071,,,,,,,,,,No
69072,69072,,,,,,,,,,No
69073,69073,,,,,,,,,,No
69074,69074,,,,,,,,,,No
69075,69075,,,,,,,,,,No
69076,69076,,,,,,,,,,No
69077,69077,,,,,,,,,,No
69078,69078,,,,,,,,,,No
69079,69079,,,,,,,,,,No
69080,69080,,,,,,,,,,No
69081,69081,,,,,,,,,,No
69082,69082,,,,,,,,,,No
69083,69083,,,,,,,,,,No
69084,69084,,,,,,,,,,No
69085,69085,,,,,,,,,,No
69086,69086,,,,,,,,,,No
69087,69087,,,,,,,,,,No
69088,69088,,,,,,,,,,No
69089,69089,,,,,,,,,,No
69090,69090,,,,,,,,,,No
69091,69091,,,,,,,,,,No
69092,69092,,,,,,,,,,No
69093,69093,,,,,,,,,,No
69094,69094,,,,,,,,,,No
69095,69095,,,,,,,,,,No
69096,69096,,,,,,,,,,No
69097,69097,,,,,,,,,,No
69098,69098,,,,,,,,,,No
69099,69099,,,,,,,,,,No
69100,69100,,,,,,,,,,No
69101,69101,,,,,,,,,,No
69102,69102,,,,,,,,,,No
69103,69103,,,,,,,,,,No
69104,69104,,,,,,,,,,No
69105,69105,,,,,,,,,,No
69106,69106,,,,,,,,,,No
69107,69107,,,,,,,,,,No
69108,69108,,,,,,,,,,No
69109,69109,,,,,,,,,,No
69110,69110,,,,,,,,,,No
69111,69111,,,,,,,,,,No
69112,69112,,,,,,,,,,No
69113,69113,,,,,,,,,,No
69114,69114,,,,,,,,,,No
69115,69115,,,,,,,,,,No
69116,69116,,,,,,,,,,No
69117,69117,,,,,,,,,,No
69118,69118,,,,,,,,,,No
69119,69119,,,,,,,,,,No
69120,69120,,,,,,,,,,No
69121,69121,,,,,,,,,,No
69122,69122,,,,,,,,,,No
69123,69123,,,,,,,,,,No
69124,69124,,,,,,,,,,No
69125,69125,,,,,,,,,,No
69126,69126,,,,,,,,,,No
69127,69127,,,,,,,,,,No
69128,69128,,,,,,,,,,No
69129,69129,,,,,,,,,,No
69130,69130,,,,,,,,,,No
69131,69131,,,,,,,,,,No
69132,69132,,,,,,,,,,No
69133,69133,,,,,,,,,,No
69134,69134,,,,,,,,,,No
69135,69135,,,,,,,,,,No
69136,69136,,,,,,,,,,No
69137,69137,,,,,,,,,,No
69138,69138,,,,,,,,,,No
69139,69139,,,,,,,,,,No
69140,69140,,,,,,,,,,No
69141,69141,,,,,,,,,,No
69142,69142,,,,,,,,,,No
69143,69143,,,,,,,,,,No
69144,69144,,,,,,,,,,No
69145,69145,,,,,,,,,,No
69146,69146,,,,,,,,,,No
69147,69147,,,,,,,,,,No
69148,69148,,,,,,,,,,No
69149,69149,,,,,,,,,,No
69150,69150,,,,,,,,,,No
69151,69151,,,,,,,,,,No
69152,69152,,,,,,,,,,No
69153,69153,,,,,,,,,,No
69154,69154,,,,,,,,,,No
69155,69155,,,,,,,,,,No
69156,69156,,,,,,,,,,No
69157,69157,,,,,,,,,,No
69158,69158,,,,,,,,,,No
69159,69159,,,,,,,,,,No
69160,69160,,,,,,,,,,No
69161,69161,,,,,,,,,,No
69162,69162,,,,,,,,,,No
69163,69163,,,,,,,,,,No
69164,69164,,,,,,,,,,No
69165,69165,,,,,,,,,,No
69166,69166,,,,,,,,,,No
69167,69167,,,,,,,,,,No
69168,69168,,,,,,,,,,No
69169,69169,,,,,,,,,,No
69170,69170,,,,,,,,,,No
69171,69171,,,,,,,,,,No
69172,69172,,,,,,,,,,No
69173,69173,,,,,,,,,,No
69174,69174,,,,,,,,,,No
69175,69175,,,,,,,,,,No
69176,69176,,,,,,,,,,No
69177,69177,,,,,,,,,,No
69178,69178,,,,,,,,,,No
69179,69179,,,,,,,,,,No
69180,69180,,,,,,,,,,No
69181,69181,,,,,,,,,,No
69182,69182,,,,,,,,,,No
69183,69183,,,,,,,,,,No
69184,69184,,,,,,,,,,No
69185,69185,,,,,,,,,,No
69186,69186,,,,,,,,,,No
69187,69187,,,,,,,,,,No
69188,69188,,,,,,,,,,No
69189,69189,,,,,,,,,,No
69190,69190,,,,,,,,,,No
69191,69191,,,,,,,,,,No
69192,69192,,,,,,,,,,No
69193,69193,,,,,,,,,,No
69194,69194,,,,,,,,,,No
69195,69195,,,,,,,,,,No
69196,69196,,,,,,,,,,No
69197,69197,,,,,,,,,,No
69198,69198,,,,,,,,,,No
69199,69199,,,,,,,,,,No
69200,69200,,,,,,,,,,No
69201,69201,,,,,,,,,,No
69202,69202,,,,,,,,,,No
69203,69203,,,,,,,,,,No
69204,69204,,,,,,,,,,No
69205,69205,,,,,,,,,,No
69206,69206,,,,,,,,,,No
69207,69207,,,,,,,,,,No
69208,69208,,,,,,,,,,No
69209,69209,,,,,,,,,,No
69210,69210,,,,,,,,,,No
69211,69211,,,,,,,,,,No
69212,69212,,,,,,,,,,No
69213,69213,,,,,,,,,,No
69214,69214,,,,,,,,,,No
69215,69215,,,,,,,,,,No
69216,69216,,,,,,,,,,No
69217,69217,,,,,,,,,,No
69218,69218,,,,,,,,,,No
69219,69219,,,,,,,,,,No
69220,69220,,,,,,,,,,No
69221,69221,,,,,,,,,,No
69222,69222,,,,,,,,,,No
69223,69223,,,,,,,,,,No
69224,69224,,,,,,,,,,No
69225,69225,,,,,,,,,,No
69226,69226,,,,,,,,,,No
69227,69227,,,,,,,,,,No
69228,69228,,,,,,,,,,No
69229,69229,,,,,,,,,,No
69230,69230,,,,,,,,,,No
69231,69231,,,,,,,,,,No
69232,69232,,,,,,,,,,No
69233,69233,,,,,,,,,,No
69234,69234,,,,,,,,,,No
69235,69235,,,,,,,,,,No
69236,69236,,,,,,,,,,No
69237,69237,,,,,,,,,,No
69238,69238,,,,,,,,,,No
69239,69239,,,,,,,,,,No
69240,69240,,,,,,,,,,No
69241,69241,,,,,,,,,,No
69242,69242,,,,,,,,,,No
69243,69243,,,,,,,,,,No
69244,69244,,,,,,,,,,No
69245,69245,,,,,,,,,,No
69246,69246,,,,,,,,,,No
69247,69247,,,,,,,,,,No
69248,69248,,,,,,,,,,No
69249,69249,,,,,,,,,,No
69250,69250,,,,,,,,,,No
69251,69251,,,,,,,,,,No
69252,69252,,,,,,,,,,No
69253,69253,,,,,,,,,,No
69254,69254,,,,,,,,,,No
69255,69255,,,,,,,,,,No
69256,69256,,,,,,,,,,No
69257,69257,,,,,,,,,,No
69258,69258,,,,,,,,,,No
69259,69259,,,,,,,,,,No
69260,69260,,,,,,,,,,No
69261,69261,,,,,,,,,,No
69262,69262,,,,,,,,,,No
69263,69263,,,,,,,,,,No
69264,69264,,,,,,,,,,No
69265,69265,,,,,,,,,,No
69266,69266,,,,,,,,,,No
69267,69267,,,,,,,,,,No
69268,69268,,,,,,,,,,No
69269,69269,,,,,,,,,,No
69270,69270,,,,,,,,,,No
69271,69271,,,,,,,,,,No
69272,69272,,,,,,,,,,No
69273,69273,,,,,,,,,,No
69274,69274,,,,,,,,,,No
69275,69275,,,,,,,,,,No
69276,69276,,,,,,,,,,No
69277,69277,,,,,,,,,,No
69278,69278,,,,,,,,,,No
69279,69279,,,,,,,,,,No
69280,69280,,,,,,,,,,No
69281,69281,,,,,,,,,,No
69282,69282,,,,,,,,,,No
69283,69283,,,,,,,,,,No
69284,69284,,,,,,,,,,No
69285,69285,,,,,,,,,,No
69286,69286,,,,,,,,,,No
69287,69287,,,,,,,,,,No
69288,69288,,,,,,,,,,No
69289,69289,,,,,,,,,,No
69290,69290,,,,,,,,,,No
69291,69291,,,,,,,,,,No
69292,69292,,,,,,,,,,No
69293,69293,,,,,,,,,,No
69294,69294,,,,,,,,,,No
69295,69295,,,,,,,,,,No
69296,69296,,,,,,,,,,No
69297,69297,,,,,,,,,,No
69298,69298,,,,,,,,,,No
69299,69299,,,,,,,,,,No
69300,69300,,,,,,,,,,No
69301,69301,,,,,,,,,,No
69302,69302,,,,,,,,,,No
69303,69303,,,,,,,,,,No
69304,69304,,,,,,,,,,No
69305,69305,,,,,,,,,,No
69306,69306,,,,,,,,,,No
69307,69307,,,,,,,,,,No
69308,69308,,,,,,,,,,No
69309,69309,,,,,,,,,,No
69310,69310,,,,,,,,,,No
69311,69311,,,,,,,,,,No
69312,69312,,,,,,,,,,No
69313,69313,,,,,,,,,,No
69314,69314,,,,,,,,,,No
69315,69315,,,,,,,,,,No
69316,69316,,,,,,,,,,No
69317,69317,,,,,,,,,,No
69318,69318,,,,,,,,,,No
69319,69319,,,,,,,,,,No
69320,69320,,,,,,,,,,No
69321,69321,,,,,,,,,,No
69322,69322,,,,,,,,,,No
69323,69323,,,,,,,,,,No
69324,69324,,,,,,,,,,No
69325,69325,,,,,,,,,,No
69326,69326,,,,,,,,,,No
69327,69327,,,,,,,,,,No
69328,69328,,,,,,,,,,No
69329,69329,,,,,,,,,,No
69330,69330,,,,,,,,,,No
69331,69331,,,,,,,,,,No
69332,69332,,,,,,,,,,No
69333,69333,,,,,,,,,,No
69334,69334,,,,,,,,,,No
69335,69335,,,,,,,,,,No
69336,69336,,,,,,,,,,No
69337,69337,,,,,,,,,,No
69338,69338,,,,,,,,,,No
69339,69339,,,,,,,,,,No
69340,69340,,,,,,,,,,No
69341,69341,,,,,,,,,,No
69342,69342,,,,,,,,,,No
69343,69343,,,,,,,,,,No
